order_id,order_date,ship_date,ship_mode,customer_name,segment,country,market,region,product_id,category,sub_category,sales,quantity,discount,profit,shipping_cost,order_priority,year
RW-2011-3040,2011-05-31,2011-05-31,Same Day,Maribeth Dona,Consumer,Rwanda,Africa,Africa,TEC-OKI-10002736,Technology,Machines,346,2,0,41.46,32.34,Medium,2011
MX-2011-165673,2011-05-31,2011-06-05,Standard Class,Phillip Breyer,Corporate,Cuba,LATAM,Caribbean,TEC-CO-10001978,Technology,Copiers,636,5,0,266.13,18.26,High,2011
US-2011-149041,2011-05-31,2011-06-05,Standard Class,Phillip Breyer,Corporate,Brazil,LATAM,South,TEC-CO-10004409,Technology,Copiers,253,5,0.6,-116.01,14.15,Medium,2011
IN-2011-86782,2011-05-31,2011-06-03,First Class,Maria Etezadi,Home Office,New Zealand,APAC,Oceania,OFF-BI-10003132,Office Supplies,Binders,98,2,0,45.24,11.12,High,2011
IN-2011-75218,2011-05-31,2011-05-31,Same Day,Amy Hunt,Consumer,India,APAC,Central Asia,OFF-EN-10003498,Office Supplies,Envelopes,139,3,0,51.3,10.77,Medium,2011
MX-2011-128538,2011-05-31,2011-06-04,Standard Class,Peter Fuller,Consumer,Colombia,LATAM,South,FUR-FU-10002800,Furniture,Furnishings,67,2,0,18.8,7.11,High,2011
MX-2011-140851,2011-05-31,2011-06-05,Standard Class,Jennifer Halladay,Consumer,Nicaragua,LATAM,Central,TEC-PH-10002121,Technology,Phones,147,3,0,71.76,6.85,Medium,2011
IN-2011-86782,2011-05-31,2011-06-03,First Class,Maria Etezadi,Home Office,New Zealand,APAC,Oceania,FUR-FU-10001260,Furniture,Furnishings,70,4,0,2.04,6.21,High,2011
RW-2011-3040,2011-05-31,2011-05-31,Same Day,Maribeth Dona,Consumer,Rwanda,Africa,Africa,OFF-FIS-10004067,Office Supplies,Supplies,55,4,0,8.76,5.64,Medium,2011
IT-2011-3076849,2011-05-31,2011-06-05,Standard Class,Jocasta Rupert,Consumer,Italy,EU,South,OFF-ST-10003641,Office Supplies,Storage,102,3,0.4,-25.45,4.53,Medium,2011
IN-2011-86782,2011-05-31,2011-06-03,First Class,Maria Etezadi,Home Office,New Zealand,APAC,Oceania,OFF-LA-10000438,Office Supplies,Labels,65,6,0,32.58,4.52,High,2011
RW-2011-3040,2011-05-31,2011-05-31,Same Day,Maribeth Dona,Consumer,Rwanda,Africa,Africa,FUR-TEN-10000407,Furniture,Furnishings,85,2,0,13.56,4.38,Medium,2011
CA-2011-166051,2011-05-31,2011-06-05,Standard Class,Jim Karlsson,Consumer,United States,US,South,TEC-PH-10002538,Technology,Phones,114,3,0,32.98,3.63,Medium,2011
RO-2011-9170,2011-05-31,2011-06-04,Standard Class,Craig Molinari,Corporate,Romania,EMEA,EMEA,OFF-STA-10004163,Office Supplies,Art,47,2,0,15.9,2.61,Medium,2011
IN-2011-45489,2011-05-31,2011-06-06,Standard Class,Gary Hwang,Consumer,India,APAC,Central Asia,OFF-FA-10004698,Office Supplies,Fasteners,32,3,0,0.9,2.46,Low,2011
MX-2011-165673,2011-05-31,2011-06-05,Standard Class,Phillip Breyer,Corporate,Cuba,LATAM,Caribbean,OFF-PA-10004385,Office Supplies,Paper,18,2,0,5.72,2.03,High,2011
US-2011-149041,2011-05-31,2011-06-05,Standard Class,Phillip Breyer,Corporate,Brazil,LATAM,South,OFF-PA-10000601,Office Supplies,Paper,7,2,0.6,-5.06,0.41,Medium,2011
IN-2011-30824,2011-06-01,2011-06-03,First Class,Adam Bellavance,Home Office,Indonesia,APAC,Southeast Asia,FUR-CH-10003841,Furniture,Chairs,1038,8,0.27,298.51,202.94,Medium,2011
ES-2011-3108517,2011-06-01,2011-06-06,Standard Class,Matt Hagelstein,Corporate,Ireland,EU,North,FUR-BO-10004254,Furniture,Bookcases,1029,5,0.5,-247.13,141.5,High,2011
CA-2011-131926,2011-06-01,2011-06-06,Second Class,Dianna Wilson,Home Office,United States,US,Central,OFF-AP-10002945,Office Supplies,Appliances,1503,5,0,496.07,120.84,Medium,2011
US-2011-165659,2011-06-01,2011-06-06,Standard Class,Liz Thompson,Consumer,United States,US,South,TEC-PH-10002563,Technology,Phones,882,7,0,229.3,112.32,High,2011
CA-2011-131926,2011-06-01,2011-06-06,Second Class,Dianna Wilson,Home Office,United States,US,Central,FUR-CH-10004063,Furniture,Chairs,2002,7,0,580.54,81.39,Medium,2011
ES-2011-5940123,2011-06-01,2011-06-04,Second Class,Mike Caudle,Corporate,United Kingdom,EU,North,TEC-AC-10000140,Technology,Accessories,806,14,0,185.22,80.12,Medium,2011
MX-2011-147158,2011-06-01,2011-06-06,Standard Class,Yana Sorensen,Corporate,Nicaragua,LATAM,Central,FUR-BO-10002084,Furniture,Bookcases,482,2,0,130.24,66.7,High,2011
ES-2011-5940123,2011-06-01,2011-06-04,Second Class,Mike Caudle,Corporate,United Kingdom,EU,North,TEC-AC-10002263,Technology,Accessories,450,4,0,58.44,64.21,Medium,2011
MX-2011-136322,2011-06-01,2011-06-05,Standard Class,Muhammed MacIntyre,Corporate,Mexico,LATAM,North,TEC-AC-10001082,Technology,Accessories,389,7,0,23.24,40.18,Medium,2011
ES-2011-5940123,2011-06-01,2011-06-04,Second Class,Mike Caudle,Corporate,United Kingdom,EU,North,OFF-ST-10000127,Office Supplies,Storage,512,9,0,209.79,36.17,Medium,2011
MX-2011-144743,2011-06-01,2011-06-04,First Class,Nick Zandusky,Home Office,Brazil,LATAM,South,TEC-PH-10004888,Technology,Phones,223,2,0,109.04,34.93,High,2011
MX-2011-105494,2011-06-01,2011-06-01,Same Day,Pete Armstrong,Home Office,Mexico,LATAM,North,OFF-AR-10003336,Office Supplies,Art,90,5,0,31.6,27.41,Critical,2011
ES-2011-1441570,2011-06-01,2011-06-05,Standard Class,Monica Federle,Corporate,France,EU,Central,TEC-PH-10003770,Technology,Phones,212,2,0.15,69.72,23.66,High,2011
TU-2011-7020,2011-06-01,2011-06-01,Same Day,William Brown,Consumer,Turkey,EMEA,EMEA,OFF-FEL-10001865,Office Supplies,Storage,109,2,0.6,-106.42,17.97,Critical,2011
ES-2011-1010958,2011-06-01,2011-06-06,Standard Class,Liz Thompson,Consumer,France,EU,Central,OFF-EN-10003465,Office Supplies,Envelopes,140,6,0,8.28,16.57,High,2011
MX-2011-137946,2011-06-01,2011-06-03,First Class,Claudia Bergmann,Corporate,Mexico,LATAM,North,TEC-AC-10003738,Technology,Accessories,51,2,0,22.32,15.18,Critical,2011
CA-2011-111003,2011-06-01,2011-06-06,Standard Class,Corey Roper,Home Office,United States,US,East,OFF-AR-10002135,Office Supplies,Art,289,6,0,83.87,14.33,Medium,2011
ES-2011-2801336,2011-06-01,2011-06-05,Standard Class,Deborah Brumfield,Home Office,Spain,EU,South,OFF-BI-10002225,Office Supplies,Binders,103,2,0,35.88,13.91,High,2011
US-2011-157070,2011-06-01,2011-06-06,Standard Class,Quincy Jones,Corporate,United States,US,Central,OFF-BI-10001765,Office Supplies,Binders,139,4,0,66.51,11.26,Medium,2011
IN-2011-80272,2011-06-01,2011-06-04,First Class,Eric Barreto,Consumer,Australia,APAC,Oceania,OFF-ST-10004972,Office Supplies,Storage,58,2,0.4,6.74,10.37,Critical,2011
ES-2011-1010958,2011-06-01,2011-06-06,Standard Class,Liz Thompson,Consumer,France,EU,Central,OFF-BI-10004924,Office Supplies,Binders,58,2,0,25.92,8.58,High,2011
CA-2011-131926,2011-06-01,2011-06-06,Second Class,Dianna Wilson,Home Office,United States,US,Central,OFF-ST-10002276,Office Supplies,Storage,167,2,0,41.68,8.11,Medium,2011
PL-2011-3160,2011-06-01,2011-06-05,Standard Class,Allen Armold,Consumer,Poland,EMEA,EMEA,TEC-ENE-10002686,Technology,Accessories,59,1,0,6.45,7.4,High,2011
PL-2011-3160,2011-06-01,2011-06-05,Standard Class,Allen Armold,Consumer,Poland,EMEA,EMEA,OFF-SME-10002823,Office Supplies,Storage,48,1,0,6.3,6.03,High,2011
US-2011-157070,2011-06-01,2011-06-06,Standard Class,Quincy Jones,Corporate,United States,US,Central,OFF-AP-10004859,Office Supplies,Appliances,66,5,0.1,12.38,5.8,Medium,2011
IN-2011-30824,2011-06-01,2011-06-03,First Class,Adam Bellavance,Home Office,Indonesia,APAC,Southeast Asia,FUR-CH-10001204,Furniture,Chairs,214,3,0.27,35.19,5.64,Medium,2011
CA-2011-131926,2011-06-01,2011-06-06,Second Class,Dianna Wilson,Home Office,United States,US,Central,OFF-PA-10004082,Office Supplies,Paper,48,6,0,23.94,4.27,Medium,2011
IN-2011-71634,2011-06-01,2011-06-06,Standard Class,Mark Cousins,Corporate,India,APAC,Central Asia,OFF-EN-10002007,Office Supplies,Envelopes,63,5,0,9.9,4.18,Medium,2011
TU-2011-7020,2011-06-01,2011-06-01,Same Day,William Brown,Consumer,Turkey,EMEA,EMEA,OFF-WIL-10002233,Office Supplies,Binders,13,4,0.6,-18.48,3.99,Critical,2011
TU-2011-7020,2011-06-01,2011-06-01,Same Day,William Brown,Consumer,Turkey,EMEA,EMEA,OFF-KRA-10000492,Office Supplies,Envelopes,10,1,0.6,-10.64,3.8,Critical,2011
TU-2011-7020,2011-06-01,2011-06-01,Same Day,William Brown,Consumer,Turkey,EMEA,EMEA,OFF-SAN-10002839,Office Supplies,Art,21,1,0.6,-11.93,3.49,Critical,2011
ES-2011-3108517,2011-06-01,2011-06-06,Standard Class,Matt Hagelstein,Corporate,Ireland,EU,North,OFF-BI-10000179,Office Supplies,Binders,28,2,0.5,-9.57,3.2,High,2011
US-2011-165659,2011-06-01,2011-06-06,Standard Class,Liz Thompson,Consumer,United States,US,South,FUR-FU-10001935,Furniture,Furnishings,22,6,0,9.1,2.68,High,2011
CA-2011-131926,2011-06-01,2011-06-06,Second Class,Dianna Wilson,Home Office,United States,US,Central,OFF-PA-10000061,Office Supplies,Paper,26,4,0,12.44,2.51,Medium,2011
ES-2011-3108517,2011-06-01,2011-06-06,Standard Class,Matt Hagelstein,Corporate,Ireland,EU,North,OFF-EN-10002849,Office Supplies,Envelopes,25,1,0.5,-5.58,1.97,High,2011
ES-2011-4040727,2011-06-01,2011-06-04,First Class,Anthony Johnson,Corporate,United Kingdom,EU,North,OFF-BI-10003440,Office Supplies,Binders,22,2,0,6.84,1.62,Medium,2011
SO-2011-3360,2011-06-01,2011-06-04,Second Class,Ashley Jarboe,Consumer,Somalia,Africa,Africa,OFF-STO-10000683,Office Supplies,Fasteners,21,2,0,5.88,1.56,Medium,2011
CA-2011-111003,2011-06-01,2011-06-06,Standard Class,Corey Roper,Home Office,United States,US,East,OFF-BI-10001072,Office Supplies,Binders,45,3,0,20.92,1.35,Medium,2011
SO-2011-3360,2011-06-01,2011-06-04,Second Class,Ashley Jarboe,Consumer,Somalia,Africa,Africa,OFF-ADV-10004875,Office Supplies,Fasteners,11,1,0,4.32,0.74,Medium,2011
PL-2011-3160,2011-06-01,2011-06-05,Standard Class,Allen Armold,Consumer,Poland,EMEA,EMEA,OFF-IBI-10001640,Office Supplies,Binders,7,1,0,3.42,0.68,High,2011
IT-2011-4812190,2011-06-02,2011-06-04,Second Class,Todd Sumrall,Corporate,Germany,EU,Central,FUR-CH-10001429,Furniture,Chairs,1253,3,0.1,-41.8,176.06,High,2011
ES-2011-3684586,2011-06-02,2011-06-07,Standard Class,Benjamin Venier,Corporate,United Kingdom,EU,North,OFF-AP-10001178,Office Supplies,Appliances,2053,4,0.1,410.46,149.09,High,2011
IN-2011-22802,2011-06-02,2011-06-06,Standard Class,Katherine Hughes,Consumer,Indonesia,APAC,Southeast Asia,FUR-BO-10003706,Furniture,Bookcases,413,3,0.07,182.18,62.43,High,2011
MX-2011-127250,2011-06-02,2011-06-08,Standard Class,Caroline Jumper,Consumer,El Salvador,LATAM,Central,FUR-TA-10004308,Furniture,Tables,1503,6,0.2,413.18,61.09,Medium,2011
IN-2011-43599,2011-06-02,2011-06-07,Standard Class,John Grady,Corporate,India,APAC,Central Asia,TEC-AC-10004487,Technology,Accessories,976,4,0,361.08,51.72,Medium,2011
CA-2011-100895,2011-06-02,2011-06-06,Standard Class,Stewart Visinsky,Consumer,United States,US,South,OFF-ST-10001490,Office Supplies,Storage,357,2,0,107.08,49.06,High,2011
ES-2011-3525697,2011-06-02,2011-06-07,Standard Class,Jack Lebron,Consumer,Italy,EU,South,TEC-CO-10003965,Technology,Copiers,442,3,0,0,48.2,High,2011
MX-2011-127250,2011-06-02,2011-06-08,Standard Class,Caroline Jumper,Consumer,El Salvador,LATAM,Central,TEC-AC-10001754,Technology,Accessories,450,6,0,184.32,42.57,Medium,2011
IN-2011-60266,2011-06-02,2011-06-08,Standard Class,Rick Bensley,Home Office,Australia,APAC,Oceania,FUR-CH-10003551,Furniture,Chairs,1161,8,0.1,489.98,39.54,Medium,2011
IN-2011-26372,2011-06-02,2011-06-04,Second Class,Bruce Stewart,Consumer,Singapore,APAC,Southeast Asia,OFF-ST-10004847,Office Supplies,Storage,266,2,0,122.52,30.3,High,2011
IN-2011-26372,2011-06-02,2011-06-04,Second Class,Bruce Stewart,Consumer,Singapore,APAC,Southeast Asia,OFF-SU-10001407,Office Supplies,Supplies,220,5,0,50.4,29.96,High,2011
MX-2011-141131,2011-06-02,2011-06-06,Standard Class,Berenike Kampe,Consumer,Ecuador,LATAM,South,FUR-CH-10003109,Furniture,Chairs,286,3,0,65.82,29.66,Medium,2011
CA-2011-100895,2011-06-02,2011-06-06,Standard Class,Stewart Visinsky,Consumer,United States,US,South,TEC-PH-10001425,Technology,Phones,240,3,0,67.19,27.96,High,2011
IT-2011-5193547,2011-06-02,2011-06-07,Second Class,Steven Ward,Corporate,Netherlands,EU,Central,TEC-AC-10003265,Technology,Accessories,388,3,0.5,-357.08,23.99,Medium,2011
IT-2011-5193547,2011-06-02,2011-06-07,Second Class,Steven Ward,Corporate,Netherlands,EU,Central,TEC-MA-10000327,Technology,Machines,243,6,0.5,-175.23,21.48,Medium,2011
IN-2011-67987,2011-06-02,2011-06-04,First Class,Dorothy Wardle,Corporate,Australia,APAC,Oceania,TEC-AC-10004652,Technology,Accessories,139,4,0.1,18.43,17.64,High,2011
MX-2011-127250,2011-06-02,2011-06-08,Standard Class,Caroline Jumper,Consumer,El Salvador,LATAM,Central,TEC-AC-10000241,Technology,Accessories,345,9,0,72.36,15.07,Medium,2011
ES-2011-5004766,2011-06-02,2011-06-06,Standard Class,Rob Haberlin,Consumer,France,EU,Central,TEC-PH-10000641,Technology,Phones,276,4,0.15,22.66,14.64,Medium,2011
TU-2011-9940,2011-06-02,2011-06-07,Second Class,Natalie Webber,Consumer,Turkey,EMEA,EMEA,FUR-BAR-10004553,Furniture,Tables,126,1,0.6,-161.11,11.34,Medium,2011
IN-2011-75540,2011-06-02,2011-06-07,Standard Class,Alyssa Tate,Home Office,Indonesia,APAC,Southeast Asia,OFF-SU-10000997,Office Supplies,Supplies,183,7,0.47,-89.83,8.08,Medium,2011
IT-2011-5193547,2011-06-02,2011-06-07,Second Class,Steven Ward,Corporate,Netherlands,EU,Central,OFF-AP-10003971,Office Supplies,Appliances,125,3,0.5,-105.39,7.11,Medium,2011
IT-2011-5193547,2011-06-02,2011-06-07,Second Class,Steven Ward,Corporate,Netherlands,EU,Central,OFF-PA-10004480,Office Supplies,Paper,90,4,0.5,-0.06,7.08,Medium,2011
ES-2011-3525697,2011-06-02,2011-06-07,Standard Class,Jack Lebron,Consumer,Italy,EU,South,OFF-ST-10000130,Office Supplies,Storage,56,2,0.4,-0.97,7.05,High,2011
IN-2011-43599,2011-06-02,2011-06-07,Standard Class,John Grady,Corporate,India,APAC,Central Asia,OFF-BI-10000721,Office Supplies,Binders,112,8,0,4.32,7.02,Medium,2011
IT-2011-5193547,2011-06-02,2011-06-07,Second Class,Steven Ward,Corporate,Netherlands,EU,Central,FUR-FU-10002957,Furniture,Furnishings,101,5,0.2,4.92,6.3,Medium,2011
IT-2011-5193547,2011-06-02,2011-06-07,Second Class,Steven Ward,Corporate,Netherlands,EU,Central,OFF-BI-10001621,Office Supplies,Binders,50,2,0.5,-21.93,6.03,Medium,2011
MX-2011-127250,2011-06-02,2011-06-08,Standard Class,Caroline Jumper,Consumer,El Salvador,LATAM,Central,OFF-SU-10002169,Office Supplies,Supplies,73,4,0,26.96,5.39,Medium,2011
IN-2011-43599,2011-06-02,2011-06-07,Standard Class,John Grady,Corporate,India,APAC,Central Asia,TEC-AC-10004938,Technology,Accessories,81,2,0,11.34,4.78,Medium,2011
CA-2011-104472,2011-06-02,2011-06-07,Standard Class,Christine Kargatis,Home Office,United States,US,West,OFF-BI-10001658,Office Supplies,Binders,60,3,0.2,19.44,4.76,Medium,2011
ES-2011-3684586,2011-06-02,2011-06-07,Standard Class,Benjamin Venier,Corporate,United Kingdom,EU,North,OFF-PA-10004746,Office Supplies,Paper,57,3,0.1,3.74,4.49,High,2011
CA-2011-104472,2011-06-02,2011-06-07,Standard Class,Christine Kargatis,Home Office,United States,US,West,FUR-FU-10000246,Furniture,Furnishings,73,6,0,22,4.38,Medium,2011
IN-2011-43599,2011-06-02,2011-06-07,Standard Class,John Grady,Corporate,India,APAC,Central Asia,OFF-ST-10003017,Office Supplies,Storage,51,3,0,7.56,3.21,Medium,2011
NI-2011-20,2011-06-02,2011-06-06,Standard Class,Becky Martin,Consumer,Nigeria,Africa,Africa,FUR-HON-10001558,Furniture,Chairs,48,1,0.7,-67.73,2.47,Medium,2011
TU-2011-9940,2011-06-02,2011-06-07,Second Class,Natalie Webber,Consumer,Turkey,EMEA,EMEA,FUR-ELD-10004994,Furniture,Furnishings,23,1,0.6,-9.08,2.12,Medium,2011
IN-2011-75540,2011-06-02,2011-06-07,Standard Class,Alyssa Tate,Home Office,Indonesia,APAC,Southeast Asia,OFF-SU-10004236,Office Supplies,Supplies,27,2,0.47,-7.08,2.1,Medium,2011
TU-2011-9940,2011-06-02,2011-06-07,Second Class,Natalie Webber,Consumer,Turkey,EMEA,EMEA,OFF-TEN-10001129,Office Supplies,Storage,22,1,0.6,-30.07,1.88,Medium,2011
IN-2011-75540,2011-06-02,2011-06-07,Standard Class,Alyssa Tate,Home Office,Indonesia,APAC,Southeast Asia,OFF-ST-10000016,Office Supplies,Storage,28,2,0.17,4.73,1.87,Medium,2011
IN-2011-43599,2011-06-02,2011-06-07,Standard Class,John Grady,Corporate,India,APAC,Central Asia,OFF-LA-10002107,Office Supplies,Labels,31,3,0,9.72,1.79,Medium,2011
MX-2011-127250,2011-06-02,2011-06-08,Standard Class,Caroline Jumper,Consumer,El Salvador,LATAM,Central,FUR-FU-10003874,Furniture,Furnishings,29,1,0,4.36,1.6,Medium,2011
MX-2011-127250,2011-06-02,2011-06-08,Standard Class,Caroline Jumper,Consumer,El Salvador,LATAM,Central,OFF-LA-10003140,Office Supplies,Labels,22,5,0,7.8,1.51,Medium,2011
CA-2011-100895,2011-06-02,2011-06-06,Standard Class,Stewart Visinsky,Consumer,United States,US,South,OFF-AR-10004511,Office Supplies,Art,9,2,0,2.65,1.42,High,2011
TU-2011-9940,2011-06-02,2011-06-07,Second Class,Natalie Webber,Consumer,Turkey,EMEA,EMEA,OFF-IBI-10004959,Office Supplies,Binders,12,2,0.6,-9.94,1.26,Medium,2011
IN-2011-75540,2011-06-02,2011-06-07,Standard Class,Alyssa Tate,Home Office,Indonesia,APAC,Southeast Asia,OFF-BI-10003012,Office Supplies,Binders,8,2,0.17,2.3,0.8,Medium,2011
TU-2011-9940,2011-06-02,2011-06-07,Second Class,Natalie Webber,Consumer,Turkey,EMEA,EMEA,OFF-SAN-10003285,Office Supplies,Art,10,2,0.6,-7.93,0.76,Medium,2011
UP-2011-5440,2011-06-03,2011-06-05,First Class,Clay Cheatham,Consumer,Ukraine,EMEA,EMEA,FUR-LES-10002026,Furniture,Tables,855,1,0,384.81,325.04,Critical,2011
ID-2011-20604,2011-06-03,2011-06-04,First Class,Randy Ferguson,Corporate,China,APAC,North Asia,FUR-BO-10001216,Furniture,Bookcases,1354,8,0,541.44,155.51,Medium,2011
IN-2011-35920,2011-06-03,2011-06-06,First Class,Stewart Carmichael,Corporate,Australia,APAC,Oceania,TEC-AC-10002649,Technology,Accessories,384,5,0.1,110.91,107.7,High,2011
ID-2011-42493,2011-06-03,2011-06-08,Standard Class,Susan Vittorini,Consumer,Australia,APAC,Oceania,FUR-CH-10002966,Furniture,Chairs,973,6,0.1,-75.67,96.55,Medium,2011
ID-2011-20604,2011-06-03,2011-06-04,First Class,Randy Ferguson,Corporate,China,APAC,North Asia,FUR-TA-10001494,Furniture,Tables,986,3,0.3,-408.62,78.44,Medium,2011
CA-2011-135657,2011-06-03,2011-06-07,Second Class,Steven Cartwright,Consumer,United States,US,West,FUR-TA-10004086,Furniture,Tables,516,6,0,113.49,76.53,Medium,2011
IN-2011-12316,2011-06-03,2011-06-05,Second Class,Maribeth Schnelling,Consumer,China,APAC,North Asia,TEC-PH-10000303,Technology,Phones,2545,4,0,1068.84,52.31,Critical,2011
CA-2011-163867,2011-06-03,2011-06-06,First Class,Richard Eichhorn,Consumer,United States,US,Central,OFF-ST-10000877,Office Supplies,Storage,133,3,0.2,9.95,36.76,High,2011
ID-2011-42493,2011-06-03,2011-06-08,Standard Class,Susan Vittorini,Consumer,Australia,APAC,Oceania,TEC-MA-10003146,Technology,Machines,563,2,0.1,143.72,32.6,Medium,2011
IT-2011-5495847,2011-06-03,2011-06-08,Standard Class,Nicole Hansen,Corporate,France,EU,Central,OFF-AR-10001714,Office Supplies,Art,330,13,0,88.92,31.29,Medium,2011
IN-2011-35920,2011-06-03,2011-06-06,First Class,Stewart Carmichael,Corporate,Australia,APAC,Oceania,TEC-CO-10004027,Technology,Copiers,267,1,0.1,-26.74,28.51,High,2011
MX-2011-166282,2011-06-03,2011-06-04,First Class,Dorothy Wardle,Corporate,El Salvador,LATAM,Central,OFF-AP-10002709,Office Supplies,Appliances,80,2,0,16,24.44,Critical,2011
ID-2011-42493,2011-06-03,2011-06-08,Standard Class,Susan Vittorini,Consumer,Australia,APAC,Oceania,TEC-PH-10004618,Technology,Phones,351,3,0.1,31.15,23.49,Medium,2011
CM-2011-7200,2011-06-03,2011-06-08,Standard Class,Fred Wasserman,Corporate,Cameroon,Africa,Africa,OFF-ROG-10002132,Office Supplies,Storage,212,1,0,80.58,22.4,High,2011
TZ-2011-150,2011-06-03,2011-06-09,Standard Class,Robert Waldorf,Consumer,Tanzania,Africa,Africa,TEC-KON-10001388,Technology,Machines,238,1,0.1,92.72,21.62,Medium,2011
IN-2011-68302,2011-06-03,2011-06-06,Second Class,Sandra Flanagan,Consumer,Australia,APAC,Oceania,OFF-PA-10004613,Office Supplies,Paper,161,6,0.1,1.75,17.85,Medium,2011
MX-2011-122847,2011-06-03,2011-06-06,First Class,Alex Russell,Corporate,Brazil,LATAM,South,OFF-BI-10000813,Office Supplies,Binders,66,2,0,7.96,15.5,Medium,2011
MX-2011-122847,2011-06-03,2011-06-06,First Class,Alex Russell,Corporate,Brazil,LATAM,South,OFF-SU-10004663,Office Supplies,Supplies,54,3,0,21.06,14.2,Medium,2011
MX-2011-169201,2011-06-03,2011-06-07,Standard Class,Toby Braunhardt,Consumer,Colombia,LATAM,South,OFF-ST-10004293,Office Supplies,Storage,125,3,0,33.78,14.15,High,2011
IN-2011-35920,2011-06-03,2011-06-06,First Class,Stewart Carmichael,Corporate,Australia,APAC,Oceania,OFF-SU-10004177,Office Supplies,Supplies,67,2,0.1,8.89,13.19,High,2011
CA-2011-163867,2011-06-03,2011-06-06,First Class,Richard Eichhorn,Consumer,United States,US,Central,FUR-FU-10001475,Furniture,Furnishings,62,7,0.6,-40,11.34,High,2011
CM-2011-7200,2011-06-03,2011-06-08,Standard Class,Fred Wasserman,Corporate,Cameroon,Africa,Africa,OFF-ROG-10004949,Office Supplies,Storage,63,1,0,18.78,11.06,High,2011
CM-2011-7200,2011-06-03,2011-06-08,Standard Class,Fred Wasserman,Corporate,Cameroon,Africa,Africa,TEC-MEM-10000919,Technology,Accessories,143,2,0,5.7,10.12,High,2011
ID-2011-20604,2011-06-03,2011-06-04,First Class,Randy Ferguson,Corporate,China,APAC,North Asia,OFF-FA-10004813,Office Supplies,Fasteners,50,3,0,12.33,8.92,Medium,2011
UP-2011-5440,2011-06-03,2011-06-05,First Class,Clay Cheatham,Consumer,Ukraine,EMEA,EMEA,OFF-BIN-10003327,Office Supplies,Art,24,1,0,4.56,8.29,Critical,2011
